Source,Target,Type,Id,Label,timeset,Weight
11,309,Directed,4432,,<[1378094400.0]>,1
11,155,Directed,4433,,<[1376625600.0]>,1
11,36,Directed,4434,,<[1376366400.0]>,1
11,290,Directed,4435,,<[1376366400.0]>,1
11,174,Directed,4436,,<[1376107200.0]>,1
11,1871,Directed,4437,,<[1375675200.0]>,1
11,248,Directed,4438,,<[1375070400.0]>,1
11,185,Directed,4439,,<[1374984000.0]>,1
11,1379,Directed,4440,,<[1374638400.0]>,1
11,3269,Directed,4441,,<[1374379200.0]>,1
11,1068,Directed,4442,,<[1374292800.0]>,1
11,242,Directed,4443,,<[1371441600.0]>,1
11,7514,Directed,4444,,<[1369713600.0]>,1
11,280,Directed,4445,,<[1369368000.0]>,1
11,216,Directed,4446,,<[1368072000.0]>,1
11,30,Directed,4447,,<[1367899200.0]>,1
11,123,Directed,4448,,<[1367553600.0]>,1
11,7434,Directed,4449,,<[1367294400.0]>,1
11,3224,Directed,4450,,<[1367294400.0]>,1
11,2356,Directed,4451,,<[1366516800.0]>,1
11,1562,Directed,4452,,<[1366430400.0]>,1
11,96,Directed,4453,,<[1365566400.0]>,1
11,966,Directed,4454,,<[1352350800.0]>,1
11,116,Directed,4455,,<[1351742400.0]>,1
11,124,Directed,4456,,<[1350878400.0]>,1
11,95,Directed,4457,,<[1350619200.0]>,1
11,1342,Directed,4458,,<[1350100800.0]>,1
11,74,Directed,4459,,<[1349755200.0]>,1
11,2257,Directed,4460,,<[1349668800.0]>,1
11,162,Directed,4461,,<[1349323200.0]>,1
11,320,Directed,4462,,<[1344657600.0]>,1
11,801,Directed,4463,,<[1344571200.0]>,1
11,205,Directed,4464,,<[1344484800.0]>,1
11,487,Directed,4465,,<[1344052800.0]>,1
11,295,Directed,4466,,<[1343534400.0]>,1
11,593,Directed,4467,,<[1342152000.0]>,1
11,488,Directed,4468,,<[1341892800.0]>,1
11,491,Directed,4469,,<[1341892800.0]>,1
11,78,Directed,4470,,<[1341720000.0]>,1
11,694,Directed,4471,,<[1341547200.0]>,1
11,83,Directed,4472,,<[1347076800.0]>,1
11,7377,Directed,4473,,<[1340251200.0]>,1
11,166,Directed,4474,,<[1340164800.0]>,1
11,372,Directed,4475,,<[1339819200.0]>,1
11,260,Directed,4476,,<[1339646400.0]>,1
11,1156,Directed,4477,,<[1339560000.0]>,1
11,623,Directed,4478,,<[1339387200.0]>,1
11,1512,Directed,4479,,<[1338868800.0]>,1
11,1775,Directed,4480,,<[1338782400.0]>,1
11,552,Directed,4481,,<[1338696000.0]>,1
11,1508,Directed,4482,,<[1338350400.0]>,1
11,2217,Directed,4483,,<[1338264000.0]>,1
11,88,Directed,4484,,<[1338004800.0]>,1
11,2918,Directed,4485,,<[1336104000.0]>,1
11,2915,Directed,4486,,<[1336017600.0]>,1
11,360,Directed,4487,,<[1335931200.0]>,1
11,550,Directed,4488,,<[1335672000.0]>,1
11,2167,Directed,4489,,<[1334635200.0]>,1
11,145,Directed,4490,,<[1334462400.0]>,1
11,639,Directed,4491,,<[1334289600.0]>,1
11,197,Directed,4492,,<[1334030400.0]>,1
11,1034,Directed,4493,,<[1333684800.0]>,1
11,276,Directed,4494,,<[1333684800.0]>,1
11,347,Directed,4495,,<[1333598400.0]>,1
11,188,Directed,4496,,<[1339387200.0]>,1
11,345,Directed,4497,,<[1333425600.0]>,1
11,272,Directed,4498,,<[1332734400.0]>,1
11,1493,Directed,4499,,<[1332648000.0]>,1
11,264,Directed,4500,,<[1339041600.0]>,1
11,949,Directed,4501,,<[1332302400.0]>,1
11,1755,Directed,4502,,<[1332043200.0]>,1
11,1145,Directed,4503,,<[1332043200.0]>,1
11,1754,Directed,4504,,<[1331956800.0]>,1
11,739,Directed,4505,,<[1331784000.0]>,1
11,1311,Directed,4506,,<[1331524800.0]>,1
11,277,Directed,4507,,<[1331442000.0]>,1
11,274,Directed,4508,,<[1330750800.0]>,1
11,2865,Directed,4509,,<[1330750800.0]>,1
11,2180,Directed,4510,,<[1330664400.0]>,1
11,1748,Directed,4511,,<[1330578000.0]>,1
11,1030,Directed,4512,,<[1330318800.0]>,1
11,799,Directed,4513,,<[1329368400.0]>,1
11,69,Directed,4514,,<[1334289600.0]>,1
11,100,Directed,4515,,<[1328504400.0]>,1
11,2168,Directed,4516,,<[1327122000.0]>,1
11,65,Directed,4517,,<[1326171600.0]>,1
11,316,Directed,4518,,<[1325739600.0]>,1
11,1292,Directed,4519,,<[1325566800.0]>,1
11,193,Directed,4520,,<[1324702800.0]>,1
11,2791,Directed,4521,,<[1321333200.0]>,1
11,7563,Directed,4522,,<[1319688000.0]>,1
11,942,Directed,4523,,<[1318737600.0]>,1
11,735,Directed,4524,,<[1318219200.0]>,1
11,135,Directed,4525,,<[1318219200.0]>,1
11,72,Directed,4526,,<[1316318400.0]>,1
11,39,Directed,4527,,<[1332129600.0]>,1
11,870,Directed,4528,,<[1314936000.0]>,1
11,1716,Directed,4529,,<[1313899200.0]>,1
11,7603,Directed,4530,,<[1347076800.0]>,1
11,66,Directed,4531,,<[1313294400.0]>,1
11,1697,Directed,4532,,<[1312948800.0]>,1
11,732,Directed,4533,,<[1312948800.0]>,1
11,1116,Directed,4534,,<[1309752000.0]>,1
11,408,Directed,4535,,<[1309406400.0]>,1
11,187,Directed,4536,,<[1309147200.0]>,1
11,79,Directed,4537,,<[1308974400.0]>,1
11,154,Directed,4538,,<[1308888000.0]>,1
11,777,Directed,4539,,<[1308369600.0]>,1
11,131,Directed,4540,,<[1307937600.0]>,1
11,327,Directed,4541,,<[1307505600.0]>,1
11,6878,Directed,4542,,<[1392094800.0]>,-10
11,7445,Directed,4543,,<[1384405200.0]>,-10
11,7597,Directed,4544,,<[1376280000.0]>,-10
11,7525,Directed,4545,,<[1374984000.0]>,-10
11,85,Directed,4546,,<[1393736400.0]>,-10
11,7595,Directed,4547,,<[1367812800.0]>,-10
11,7588,Directed,4548,,<[1353646800.0]>,-10
11,7538,Directed,4549,,<[1351656000.0]>,-10
11,680,Directed,4550,,<[1351656000.0]>,-10
11,183,Directed,4551,,<[1342843200.0]>,-10
11,7583,Directed,4552,,<[1339387200.0]>,-10
11,177,Directed,4553,,<[1374984000.0]>,-10
11,7593,Directed,4554,,<[1334980800.0]>,-10
11,7564,Directed,4555,,<[1333425600.0]>,-10
11,7499,Directed,4556,,<[1333080000.0]>,-10
11,7577,Directed,4557,,<[1332734400.0]>,-10
11,7573,Directed,4558,,<[1331442000.0]>,-10
11,798,Directed,4559,,<[1336363200.0]>,-10
11,7592,Directed,4560,,<[1327986000.0]>,-10
11,4910,Directed,4561,,<[1322197200.0]>,-10
651,12,Directed,4562,,<[1403755200.0]>,10
815,12,Directed,4563,,<[1374811200.0]>,10
976,12,Directed,4564,,<[1382068800.0]>,9
19,12,Directed,4565,,<[1389157200.0]>,7
292,12,Directed,4566,,<[1416805200.0]>,6
229,12,Directed,4567,,<[1371441600.0]>,6
291,12,Directed,4568,,<[1404705600.0]>,5
826,12,Directed,4569,,<[1389934800.0]>,5
288,12,Directed,4570,,<[1414990800.0]>,5
1031,12,Directed,4571,,<[1372305600.0]>,5
247,12,Directed,4572,,<[1367899200.0]>,5
44,12,Directed,4573,,<[1414209600.0]>,4
103,12,Directed,4574,,<[1411012800.0]>,4
125,12,Directed,4575,,<[1412913600.0]>,4
154,12,Directed,4576,,<[1397448000.0]>,4
73,12,Directed,4577,,<[1402372800.0]>,4
100,12,Directed,4578,,<[1373256000.0]>,4
93,12,Directed,4579,,<[1385528400.0]>,4
1586,12,Directed,4580,,<[1411617600.0]>,3
602,12,Directed,4581,,<[1386046800.0]>,3
280,12,Directed,4582,,<[1405310400.0]>,3
123,12,Directed,4583,,<[1401768000.0]>,3
751,12,Directed,4584,,<[1407729600.0]>,3
118,12,Directed,4585,,<[1402977600.0]>,3
59,12,Directed,4586,,<[1382414400.0]>,3
1516,12,Directed,4587,,<[1380513600.0]>,3
290,12,Directed,4588,,<[1379908800.0]>,3
97,12,Directed,4589,,<[1406088000.0]>,3
7444,12,Directed,4590,,<[1371528000.0]>,3
484,12,Directed,4591,,<[1415163600.0]>,2
1064,12,Directed,4592,,<[1401336000.0]>,2
157,12,Directed,4593,,<[1401076800.0]>,2
321,12,Directed,4594,,<[1396670400.0]>,2
757,12,Directed,4595,,<[1402891200.0]>,2
2401,12,Directed,4596,,<[1386824400.0]>,2
31,12,Directed,4597,,<[1385960400.0]>,2
81,12,Directed,4598,,<[1385701200.0]>,2
1331,12,Directed,4599,,<[1382328000.0]>,2
120,12,Directed,4600,,<[1384578000.0]>,2
614,12,Directed,4601,,<[1382500800.0]>,2
21,12,Directed,4602,,<[1386046800.0]>,2
305,12,Directed,4603,,<[1385096400.0]>,2
1374,12,Directed,4604,,<[1380168000.0]>,2
1043,12,Directed,4605,,<[1378612800.0]>,2
40,12,Directed,4606,,<[1378872000.0]>,2
49,12,Directed,4607,,<[1378785600.0]>,2
158,12,Directed,4608,,<[1387256400.0]>,2
128,12,Directed,4609,,<[1377576000.0]>,2
391,12,Directed,4610,,<[1377230400.0]>,2
32,12,Directed,4611,,<[1382155200.0]>,2
1577,12,Directed,4612,,<[1374552000.0]>,2
36,12,Directed,4613,,<[1375156800.0]>,2
627,12,Directed,4614,,<[1371528000.0]>,2
33,12,Directed,4615,,<[1372737600.0]>,2
458,12,Directed,4616,,<[1418706000.0]>,1
351,12,Directed,4617,,<[1418274000.0]>,1
904,12,Directed,4618,,<[1416459600.0]>,1
164,12,Directed,4619,,<[1410753600.0]>,1
375,12,Directed,4620,,<[1409889600.0]>,1
245,12,Directed,4621,,<[1407816000.0]>,1
1784,12,Directed,4622,,<[1404705600.0]>,1
898,12,Directed,4623,,<[1404100800.0]>,1
1127,12,Directed,4624,,<[1404100800.0]>,1
92,12,Directed,4625,,<[1402891200.0]>,1
163,12,Directed,4626,,<[1402891200.0]>,1
1072,12,Directed,4627,,<[1402200000.0]>,1
104,12,Directed,4628,,<[1401336000.0]>,1
1210,12,Directed,4629,,<[1401249600.0]>,1
983,12,Directed,4630,,<[1396843200.0]>,1
3354,12,Directed,4631,,<[1397016000.0]>,1
3366,12,Directed,4632,,<[1396497600.0]>,1
496,12,Directed,4633,,<[1395374400.0]>,1
216,12,Directed,4634,,<[1389070800.0]>,1
530,12,Directed,4635,,<[1389070800.0]>,1
105,12,Directed,4636,,<[1388898000.0]>,1
376,12,Directed,4637,,<[1388466000.0]>,1
47,12,Directed,4638,,<[1388206800.0]>,1
7575,12,Directed,4639,,<[1386046800.0]>,1
82,12,Directed,4640,,<[1385442000.0]>,1
649,12,Directed,4641,,<[1385096400.0]>,1
2396,12,Directed,4642,,<[1385010000.0]>,1
1535,12,Directed,4643,,<[1384318800.0]>,1
1873,12,Directed,4644,,<[1383019200.0]>,1
27,12,Directed,4645,,<[1381723200.0]>,1
7391,12,Directed,4646,,<[1381636800.0]>,1
34,12,Directed,4647,,<[1381377600.0]>,1
397,12,Directed,4648,,<[1381291200.0]>,1
241,12,Directed,4649,,<[1380686400.0]>,1
1360,12,Directed,4650,,<[1379995200.0]>,1
7585,12,Directed,4651,,<[1380513600.0]>,1
459,12,Directed,4652,,<[1378180800.0]>,1
3297,12,Directed,4653,,<[1377748800.0]>,1
1553,12,Directed,4654,,<[1377576000.0]>,1
3293,12,Directed,4655,,<[1377576000.0]>,1
1322,12,Directed,4656,,<[1377489600.0]>,1
287,12,Directed,4657,,<[1376625600.0]>,1
1184,12,Directed,4658,,<[1379563200.0]>,1
822,12,Directed,4659,,<[1375243200.0]>,1
3281,12,Directed,4660,,<[1375070400.0]>,1
315,12,Directed,4661,,<[1374206400.0]>,1
1162,12,Directed,4662,,<[1374120000.0]>,1
191,12,Directed,4663,,<[1374033600.0]>,1
886,12,Directed,4664,,<[1373860800.0]>,1
156,12,Directed,4665,,<[1372651200.0]>,1
1846,12,Directed,4666,,<[1372392000.0]>,1
1061,12,Directed,4667,,<[1372219200.0]>,1
174,12,Directed,4668,,<[1371960000.0]>,1
1376,12,Directed,4669,,<[1371614400.0]>,1
395,12,Directed,4670,,<[1371614400.0]>,1
1065,12,Directed,4671,,<[1371528000.0]>,1
1861,12,Directed,4672,,<[1371182400.0]>,1
825,12,Directed,4673,,<[1371182400.0]>,1
1834,12,Directed,4674,,<[1371182400.0]>,1
116,12,Directed,4675,,<[1371182400.0]>,1
1185,12,Directed,4676,,<[1370318400.0]>,1
289,12,Directed,4677,,<[1386997200.0]>,1
26,12,Directed,4678,,<[1369713600.0]>,1
975,12,Directed,4679,,<[1369454400.0]>,1
3234,12,Directed,4680,,<[1369195200.0]>,1
172,12,Directed,4681,,<[1369022400.0]>,1
1187,12,Directed,4682,,<[1369022400.0]>,1
893,12,Directed,4683,,<[1369022400.0]>,1
3232,12,Directed,4684,,<[1368590400.0]>,1
7525,12,Directed,4685,,<[1368504000.0]>,1
12,19,Directed,4686,,<[1389157200.0]>,5
12,73,Directed,4687,,<[1402372800.0]>,4
12,291,Directed,4688,,<[1404705600.0]>,4
12,1031,Directed,4689,,<[1372305600.0]>,4
12,651,Directed,4690,,<[1403755200.0]>,3
12,27,Directed,4691,,<[1413864000.0]>,3
12,154,Directed,4692,,<[1397966400.0]>,3
12,305,Directed,4693,,<[1386133200.0]>,3
12,59,Directed,4694,,<[1382414400.0]>,3
12,288,Directed,4695,,<[1404100800.0]>,3
12,976,Directed,4696,,<[1382673600.0]>,3
12,100,Directed,4697,,<[1373256000.0]>,3
12,36,Directed,4698,,<[1387256400.0]>,3
12,93,Directed,4699,,<[1385528400.0]>,3
12,229,Directed,4700,,<[1368590400.0]>,3
12,44,Directed,4701,,<[1407729600.0]>,2
12,484,Directed,4702,,<[1415163600.0]>,2
12,103,Directed,4703,,<[1411012800.0]>,2
12,292,Directed,4704,,<[1416805200.0]>,2
12,757,Directed,4705,,<[1402891200.0]>,2
12,31,Directed,4706,,<[1385960400.0]>,2
12,81,Directed,4707,,<[1385701200.0]>,2
12,602,Directed,4708,,<[1386046800.0]>,2
12,125,Directed,4709,,<[1397102400.0]>,2
12,123,Directed,4710,,<[1401768000.0]>,2
12,751,Directed,4711,,<[1407729600.0]>,2
12,120,Directed,4712,,<[1384578000.0]>,2
12,614,Directed,4713,,<[1382500800.0]>,2
12,21,Directed,4714,,<[1386046800.0]>,2
12,1374,Directed,4715,,<[1379044800.0]>,2
12,40,Directed,4716,,<[1378872000.0]>,2
12,158,Directed,4717,,<[1387256400.0]>,2
12,32,Directed,4718,,<[1382155200.0]>,2
12,1516,Directed,4719,,<[1380513600.0]>,2
12,1577,Directed,4720,,<[1374552000.0]>,2
12,391,Directed,4721,,<[1377230400.0]>,2
12,290,Directed,4722,,<[1379908800.0]>,2
12,627,Directed,4723,,<[1371528000.0]>,2
12,7444,Directed,4724,,<[1371528000.0]>,2
12,458,Directed,4725,,<[1419051600.0]>,1
12,904,Directed,4726,,<[1416459600.0]>,1
12,164,Directed,4727,,<[1410753600.0]>,1
12,375,Directed,4728,,<[1409803200.0]>,1
12,1586,Directed,4729,,<[1406692800.0]>,1
12,1784,Directed,4730,,<[1404705600.0]>,1
12,898,Directed,4731,,<[1404100800.0]>,1
12,1127,Directed,4732,,<[1403928000.0]>,1
12,92,Directed,4733,,<[1402891200.0]>,1
12,163,Directed,4734,,<[1402891200.0]>,1
12,245,Directed,4735,,<[1402545600.0]>,1
12,1072,Directed,4736,,<[1402200000.0]>,1
12,104,Directed,4737,,<[1401422400.0]>,1
12,1064,Directed,4738,,<[1401336000.0]>,1
12,1210,Directed,4739,,<[1401249600.0]>,1
12,157,Directed,4740,,<[1401076800.0]>,1
12,983,Directed,4741,,<[1396843200.0]>,1
12,3354,Directed,4742,,<[1396843200.0]>,1
12,321,Directed,4743,,<[1396670400.0]>,1
12,3366,Directed,4744,,<[1396497600.0]>,1
12,216,Directed,4745,,<[1389070800.0]>,1
12,530,Directed,4746,,<[1389070800.0]>,1
12,882,Directed,4747,,<[1389070800.0]>,1
12,105,Directed,4748,,<[1388898000.0]>,1
12,376,Directed,4749,,<[1388466000.0]>,1
12,47,Directed,4750,,<[1388206800.0]>,1
12,2401,Directed,4751,,<[1386824400.0]>,1
12,7575,Directed,4752,,<[1386046800.0]>,1
12,82,Directed,4753,,<[1385442000.0]>,1
12,649,Directed,4754,,<[1385096400.0]>,1
12,2396,Directed,4755,,<[1385010000.0]>,1
12,1535,Directed,4756,,<[1384318800.0]>,1
12,1873,Directed,4757,,<[1383019200.0]>,1
12,280,Directed,4758,,<[1383019200.0]>,1
12,1331,Directed,4759,,<[1382328000.0]>,1
12,34,Directed,4760,,<[1381377600.0]>,1
12,397,Directed,4761,,<[1381291200.0]>,1
12,241,Directed,4762,,<[1380686400.0]>,1
12,1360,Directed,4763,,<[1379995200.0]>,1
12,7585,Directed,4764,,<[1380513600.0]>,1
12,118,Directed,4765,,<[1378699200.0]>,1
12,1043,Directed,4766,,<[1378612800.0]>,1
12,459,Directed,4767,,<[1378180800.0]>,1
12,49,Directed,4768,,<[1378094400.0]>,1
12,3297,Directed,4769,,<[1377748800.0]>,1
12,1553,Directed,4770,,<[1377576000.0]>,1
12,3293,Directed,4771,,<[1377576000.0]>,1
12,1322,Directed,4772,,<[1377489600.0]>,1
12,128,Directed,4773,,<[1377576000.0]>,1
12,287,Directed,4774,,<[1376625600.0]>,1
12,335,Directed,4775,,<[1376452800.0]>,1
12,1184,Directed,4776,,<[1376452800.0]>,1
12,822,Directed,4777,,<[1375243200.0]>,1
12,3281,Directed,4778,,<[1375070400.0]>,1
12,315,Directed,4779,,<[1374206400.0]>,1
12,1162,Directed,4780,,<[1374120000.0]>,1
12,191,Directed,4781,,<[1374033600.0]>,1
12,886,Directed,4782,,<[1373860800.0]>,1
12,156,Directed,4783,,<[1372651200.0]>,1
12,1846,Directed,4784,,<[1372392000.0]>,1
12,1061,Directed,4785,,<[1372219200.0]>,1
12,174,Directed,4786,,<[1371960000.0]>,1
12,1376,Directed,4787,,<[1371614400.0]>,1
12,395,Directed,4788,,<[1371614400.0]>,1
12,1065,Directed,4789,,<[1371528000.0]>,1
12,35,Directed,4790,,<[1371355200.0]>,1
12,1861,Directed,4791,,<[1371182400.0]>,1
12,825,Directed,4792,,<[1371182400.0]>,1
12,116,Directed,4793,,<[1371182400.0]>,1
12,1834,Directed,4794,,<[1371182400.0]>,1
12,1185,Directed,4795,,<[1370318400.0]>,1
12,1350,Directed,4796,,<[1370318400.0]>,1
12,289,Directed,4797,,<[1386997200.0]>,1
12,26,Directed,4798,,<[1369713600.0]>,1
12,97,Directed,4799,,<[1403928000.0]>,1
12,975,Directed,4800,,<[1369454400.0]>,1
12,3234,Directed,4801,,<[1369195200.0]>,1
12,172,Directed,4802,,<[1369022400.0]>,1
12,1187,Directed,4803,,<[1369022400.0]>,1
12,893,Directed,4804,,<[1369022400.0]>,1
12,3232,Directed,4805,,<[1368590400.0]>,1
12,7525,Directed,4806,,<[1368504000.0]>,1
12,33,Directed,4807,,<[1372737600.0]>,1
12,247,Directed,4808,,<[1367899200.0]>,1
12,826,Directed,4809,,<[1414990800.0]>,-1
1368,13,Directed,4810,,<[1399435200.0]>,10
68,13,Directed,4811,,<[1357966800.0]>,10
3060,13,Directed,4812,,<[1353128400.0]>,10
7337,13,Directed,4813,,<[1352264400.0]>,10
651,13,Directed,4814,,<[1415250000.0]>,9
1050,13,Directed,4815,,<[1359522000.0]>,8
21,13,Directed,4816,,<[1353646800.0]>,8
1052,13,Directed,4817,,<[1355979600.0]>,7
2386,13,Directed,4818,,<[1376971200.0]>,5
7514,13,Directed,4819,,<[1366171200.0]>,5
3119,13,Directed,4820,,<[1359349200.0]>,5
24,13,Directed,4821,,<[1359176400.0]>,5
5389,13,Directed,4822,,<[1355547600.0]>,5
1535,13,Directed,4823,,<[1353906000.0]>,5
701,13,Directed,4824,,<[1353474000.0]>,5
2275,13,Directed,4825,,<[1353906000.0]>,5
1168,13,Directed,4826,,<[1361941200.0]>,5
46,13,Directed,4827,,<[1351569600.0]>,5
177,13,Directed,4828,,<[1343707200.0]>,5
1767,13,Directed,4829,,<[1337659200.0]>,5
1534,13,Directed,4830,,<[1357189200.0]>,4
1529,13,Directed,4831,,<[1363579200.0]>,4
43,13,Directed,4832,,<[1343707200.0]>,4
133,13,Directed,4833,,<[1338264000.0]>,4
650,13,Directed,4834,,<[1386738000.0]>,3
435,13,Directed,4835,,<[1383541200.0]>,3
85,13,Directed,4836,,<[1374206400.0]>,3
965,13,Directed,4837,,<[1366603200.0]>,3
1817,13,Directed,4838,,<[1366344000.0]>,3
3075,13,Directed,4839,,<[1354338000.0]>,3
812,13,Directed,4840,,<[1362974400.0]>,3
2277,13,Directed,4841,,<[1357621200.0]>,3
2284,13,Directed,4842,,<[1357275600.0]>,3
1172,13,Directed,4843,,<[1354510800.0]>,3
1528,13,Directed,4844,,<[1351828800.0]>,3
320,13,Directed,4845,,<[1359349200.0]>,3
7397,13,Directed,4846,,<[1334030400.0]>,3
204,13,Directed,4847,,<[1334030400.0]>,3
599,13,Directed,4848,,<[1362974400.0]>,2
2320,13,Directed,4849,,<[1363233600.0]>,2
1819,13,Directed,4850,,<[1355634000.0]>,2
1813,13,Directed,4851,,<[1354856400.0]>,2
178,13,Directed,4852,,<[1354078800.0]>,2
2283,13,Directed,4853,,<[1363665600.0]>,2
2270,13,Directed,4854,,<[1358312400.0]>,2
1533,13,Directed,4855,,<[1356325200.0]>,2
697,13,Directed,4856,,<[1354770000.0]>,2
258,13,Directed,4857,,<[1352264400.0]>,2
279,13,Directed,4858,,<[1358485200.0]>,2
1531,13,Directed,4859,,<[1351569600.0]>,2
487,13,Directed,4860,,<[1334030400.0]>,2
58,13,Directed,4861,,<[1404273600.0]>,1
206,13,Directed,4862,,<[1386997200.0]>,1
1523,13,Directed,4863,,<[1369800000.0]>,1
3241,13,Directed,4864,,<[1369800000.0]>,1
1210,13,Directed,4865,,<[1369368000.0]>,1
1332,13,Directed,4866,,<[1365220800.0]>,1
3180,13,Directed,4867,,<[1365048000.0]>,1
1182,13,Directed,4868,,<[1363752000.0]>,1
1831,13,Directed,4869,,<[1363752000.0]>,1
3144,13,Directed,4870,,<[1362286800.0]>,1
1828,13,Directed,4871,,<[1359608400.0]>,1
71,13,Directed,4872,,<[1359262800.0]>,1
597,13,Directed,4873,,<[1358744400.0]>,1
1808,13,Directed,4874,,<[1357794000.0]>,1
884,13,Directed,4875,,<[1356670800.0]>,1
22,13,Directed,4876,,<[1355893200.0]>,1
1351,13,Directed,4877,,<[1355893200.0]>,1
3089,13,Directed,4878,,<[1355720400.0]>,1
1537,13,Directed,4879,,<[1355720400.0]>,1
3045,13,Directed,4880,,<[1354165200.0]>,1
1807,13,Directed,4881,,<[1354165200.0]>,1
2278,13,Directed,4882,,<[1354165200.0]>,1
3076,13,Directed,4883,,<[1354165200.0]>,1
3073,13,Directed,4884,,<[1353992400.0]>,1
952,13,Directed,4885,,<[1353992400.0]>,1
3072,13,Directed,4886,,<[1353992400.0]>,1
1812,13,Directed,4887,,<[1353560400.0]>,1
1810,13,Directed,4888,,<[1353128400.0]>,1
3061,13,Directed,4889,,<[1352955600.0]>,1
112,13,Directed,4890,,<[1352782800.0]>,1
3047,13,Directed,4891,,<[1352782800.0]>,1
3056,13,Directed,4892,,<[1352437200.0]>,1
2243,13,Directed,4893,,<[1358312400.0]>,1
3054,13,Directed,4894,,<[1352264400.0]>,1
5342,13,Directed,4895,,<[1352264400.0]>,1
1532,13,Directed,4896,,<[1358139600.0]>,1
33,13,Directed,4897,,<[1352178000.0]>,1
3051,13,Directed,4898,,<[1353214800.0]>,1
3050,13,Directed,4899,,<[1352001600.0]>,1
1335,13,Directed,4900,,<[1351828800.0]>,1
3046,13,Directed,4901,,<[1351656000.0]>,1
2268,13,Directed,4902,,<[1351569600.0]>,1
456,13,Directed,4903,,<[1351051200.0]>,1
881,13,Directed,4904,,<[1351051200.0]>,1
2267,13,Directed,4905,,<[1350964800.0]>,1
2266,13,Directed,4906,,<[1350964800.0]>,1
3041,13,Directed,4907,,<[1350878400.0]>,1
3039,13,Directed,4908,,<[1350878400.0]>,1
3037,13,Directed,4909,,<[1350532800.0]>,1
3036,13,Directed,4910,,<[1350360000.0]>,1
3038,13,Directed,4911,,<[1350360000.0]>,1
15,13,Directed,4912,,<[1348804800.0]>,1
166,13,Directed,4913,,<[1348632000.0]>,1
70,13,Directed,4914,,<[1353646800.0]>,1
75,13,Directed,4915,,<[1341115200.0]>,1
190,13,Directed,4916,,<[1340769600.0]>,1
25,13,Directed,4917,,<[1340251200.0]>,1
7403,13,Directed,4918,,<[1334808000.0]>,1
430,13,Directed,4919,,<[1392526800.0]>,-10
7517,13,Directed,4920,,<[1348545600.0]>,-10
5533,13,Directed,4921,,<[1348545600.0]>,-10
7565,13,Directed,4922,,<[1348545600.0]>,-10
13,127,Directed,4923,,<[1359522000.0]>,8
13,46,Directed,4924,,<[1359522000.0]>,8
13,21,Directed,4925,,<[1353646800.0]>,8
13,659,Directed,4926,,<[1387774800.0]>,7
13,1394,Directed,4927,,<[1418187600.0]>,5
13,651,Directed,4928,,<[1418187600.0]>,5
13,435,Directed,4929,,<[1394168400.0]>,5
13,884,Directed,4930,,<[1356670800.0]>,5
13,1052,Directed,4931,,<[1355979600.0]>,5
13,1050,Directed,4932,,<[1359522000.0]>,5
13,1168,Directed,4933,,<[1361941200.0]>,5
13,965,Directed,4934,,<[1366603200.0]>,4
13,1534,Directed,4935,,<[1357189200.0]>,4
13,1529,Directed,4936,,<[1363579200.0]>,4
13,133,Directed,4937,,<[1338264000.0]>,4
13,1817,Directed,4938,,<[1366344000.0]>,3
13,812,Directed,4939,,<[1362974400.0]>,3
13,70,Directed,4940,,<[1353646800.0]>,3
13,1533,Directed,4941,,<[1361941200.0]>,3
13,1810,Directed,4942,,<[1354165200.0]>,3
13,1532,Directed,4943,,<[1358139600.0]>,3
13,697,Directed,4944,,<[1355634000.0]>,3
13,1172,Directed,4945,,<[1354510800.0]>,3
13,320,Directed,4946,,<[1359349200.0]>,3
13,20,Directed,4947,,<[1343188800.0]>,3
13,599,Directed,4948,,<[1362974400.0]>,2
13,1819,Directed,4949,,<[1355634000.0]>,2
13,2288,Directed,4950,,<[1362027600.0]>,2
13,2277,Directed,4951,,<[1357621200.0]>,2
13,178,Directed,4952,,<[1354078800.0]>,2
13,2283,Directed,4953,,<[1363665600.0]>,2
13,2284,Directed,4954,,<[1357275600.0]>,2
13,701,Directed,4955,,<[1353474000.0]>,2
13,1049,Directed,4956,,<[1352264400.0]>,2
13,2275,Directed,4957,,<[1355806800.0]>,2
13,2243,Directed,4958,,<[1358312400.0]>,2
13,428,Directed,4959,,<[1351569600.0]>,2
13,881,Directed,4960,,<[1352264400.0]>,2
13,7580,Directed,4961,,<[1348804800.0]>,2
13,1759,Directed,4962,,<[1334030400.0]>,2
13,204,Directed,4963,,<[1334030400.0]>,2
13,417,Directed,4964,,<[1411617600.0]>,1
13,3370,Directed,4965,,<[1397880000.0]>,1
13,650,Directed,4966,,<[1386738000.0]>,1
13,2355,Directed,4967,,<[1383714000.0]>,1
13,2386,Directed,4968,,<[1376971200.0]>,1
13,1523,Directed,4969,,<[1369800000.0]>,1
13,3241,Directed,4970,,<[1369368000.0]>,1
13,3180,Directed,4971,,<[1365048000.0]>,1
